house_id,temple_id,distance
1628,1769123,0.246932
1628,1769308,0.196899
1628,1770857,0.277945
1629,1748155,0.247437
1629,1752602,0.189112
1629,1764857,0.270016
1629,1772706,0.06898
1630,1747285,0.157987
1630,1758117,0.09621
1631,1753162,0.188668
1631,1758304,0.122331
1631,1768713,0.053317
1631,1775012,0.260542
1632,1747285,0.100639
1632,1747813,0.194231
1632,1747862,0.172855
1632,1764990,0.087744
1632,1769281,0.256383
1634,1749258,0.030788
1645,1749582,0.137186
1645,1758301,0.212715
1646,1749582,0.137186
1646,1758301,0.212715
1647,1749582,0.137186
1647,1758301,0.212715
1649,1769445,0.281708
1650,1769445,0.227492
1651,1749511,0.190417
1652,1756036,0.238491
1656,1749582,0.241953
1656,1758301,0.298668
1658,1769446,0.125606
1658,1771032,0.204324
1665,1774815,0.073132
1666,1774815,0.073132
1667,1753502,0.213404
1667,1761437,0.118417
1667,1769123,0.208328
1667,1769308,0.088119
1667,1770857,0.299842
1668,1751948,0.103189
1668,1755302,0.183263
1668,1757104,0.230356
1668,1758056,0.203782
1668,1770679,0.274423
1668,1770857,0.149588
1669,1747553,0.276804
1669,1753162,0.088073
1669,1758304,0.199487
1669,1768713,0.194458
1669,1775012,0.144132
1670,1747553,0.276804
1670,1753162,0.088073
1670,1758304,0.199487
1670,1768713,0.194458
1670,1775012,0.144132
1671,1758454,0.29303
1672,1750471,0.258041
1672,1753502,0.116529
1672,1757538,0.248866
1672,1769123,0.262351
1672,1769308,0.2627
1673,1750356,0.274952
1673,1774812,0.125446
1674,1747553,0.249921
1674,1753162,0.129348
1674,1758304,0.237426
1674,1768713,0.209078
1674,1775012,0.105268
1675,1753502,0.135378
1675,1761437,0.195789
1675,1769123,0.138797
1675,1769308,0.104301
1676,1753502,0.168663
1677,1753502,0.168663
1680,1747648,0.226667
1683,1752681,0.250894
1688,1752403,0.285981
1692,1764980,0.236375
1692,1767008,0.159581
1700,1749402,0.087802
1700,1756188,0.076101
1701,1760507,0.054057
1702,1752873,0.226703
1702,1753726,0.260508
1705,1752873,0.252832
1705,1753726,0.281195
1706,1754235,0.280164
1706,1764980,0.125125
1707,1754617,0.190489
1707,1757520,0.208783
1708,1760570,0.185767
1708,1772870,0.087711
1709,1760699,0.235704
1710,1748881,0.293257
1710,1758020,0.291582
1710,1763429,0.043778
1710,1766421,0.195321
1711,1747499,0.25769
1711,1760706,0.239025
1712,1758180,0.142115
1714,1747895,0.219117
1727,1753947,0.101361
1730,1749018,0.213587
1730,1750504,0.188251
1730,1765367,0.19151
1732,1748866,0.142625
1733,1749006,0.192432
1737,1751288,0.150604
1737,1765367,0.288646
1740,1752962,0.132497
1741,1752962,0.132497
1743,1749582,0.277643
1744,1769445,0.21344
1749,1748978,0.155231
1752,1758539,0.075258
1753,1748727,0.240712
1753,1749071,0.256719
1753,1752164,0.23994
1753,1754224,0.181338
1753,1758540,0.290155
1753,1758855,0.215824
1754,1750970,0.193987
1754,1758290,0.230146
1755,1754502,0.287113
1756,1752105,0.292767
1757,1765368,0.215473
1759,1750970,0.244318
1759,1758290,0.211381
1761,1754502,0.22782
1761,1755401,0.294261
1761,1758290,0.224721
1762,1749006,0.120372
1762,1758540,0.292965
1763,1751276,0.186501
1768,1757484,0.23133
1771,1759340,0.097945
1772,1759340,0.284636
1773,1747785,0.260843
1773,1752137,0.104816
1773,1754420,0.141532
1773,1755233,0.152641
1775,1747285,0.265054
1775,1747813,0.239807
1775,1748155,0.272116
1775,1764857,0.273442
1775,1769281,0.289221
1776,1753164,0.263924
1777,1753311,0.169074
1778,1753311,0.043241
1779,1754820,0.068335
1781,1758290,0.123321
1782,1753946,0.285634
1786,1754502,0.241309
1786,1758290,0.291297
1787,1747895,0.181339
1792,1764380,0.098099
1793,1755082,0.288761
1793,1757484,0.208983
1794,1764980,0.166354
1794,1767008,0.221144
1795,1749402,0.208266
1795,1754079,0.276044
1795,1756188,0.297256
1796,1759340,0.178283
1802,1747285,0.292224
1802,1747813,0.241974
1802,1748155,0.287892
1802,1764857,0.291896
1802,1769281,0.282741
1803,1746884,0.163589
1803,1752602,0.178149
1804,1749402,0.28285
1804,1769272,0.299049
1806,1747785,0.282546
1807,1747863,0.296319
1807,1753757,0.274215
1808,1758896,0.242099
1808,1766175,0.26955
1809,1747785,0.288542
1809,1752137,0.146312
1809,1754420,0.158638
1809,1755233,0.170899
1810,1747863,0.243849
1813,1747863,0.152546
1814,1749402,0.134609
1814,1756188,0.083679
1816,1754079,0.137529
1816,1767008,0.228697
1817,1768034,0.27522
1822,1748978,0.176786
1823,1753502,0.180714
1823,1757538,0.28419
1825,1755303,0.186715
1826,1747957,0.201963
1826,1749375,0.25319
1826,1750845,0.192797
1826,1752326,0.265772
1826,1764330,0.14474
1826,1766184,0.063787
1826,1769272,0.282631
1827,1761437,0.130804
1827,1769308,0.201203
1827,1770857,0.180852
1828,1750471,0.201939
1828,1751948,0.235538
1828,1755302,0.299983
1828,1757538,0.289277
1828,1770857,0.135312
1829,1747498,0.289605
1829,1748556,0.06444
1829,1748764,0.170669
1829,1751291,0.195703
1829,1752625,0.289497
1829,1761360,0.25713
1829,1767276,0.146713
1830,1747698,0.186632
1830,1775013,0.215036
1832,1747498,0.289605
1832,1748556,0.06444
1832,1748764,0.170669
1832,1751291,0.195703
1832,1752625,0.289497
1832,1761360,0.25713
1832,1767276,0.146713
1833,1750471,0.220628
1833,1753502,0.228758
1833,1757538,0.151744
1837,1751125,0.251487
1838,1749258,0.150574
1839,1751125,0.257815
1840,1749582,0.059535
1840,1758301,0.165627
1841,1749511,0.186001
1845,1749582,0.137186
1845,1758301,0.212715
1846,1749582,0.134656
1846,1752105,0.298099
1846,1758301,0.208838
1849,1769445,0.281708
1851,1761437,0.103922
1851,1769123,0.224018
1851,1769308,0.085716
1852,1747498,0.174532
1852,1748975,0.251051
1852,1751291,0.237826
1852,1767276,0.26804
1853,1749670,0.221042
1853,1751948,0.067182
1853,1755302,0.201582
1853,1757104,0.099039
1853,1758056,0.167233
1853,1770679,0.147063
1853,1770857,0.225415
1854,1761437,0.044705
1854,1769308,0.167638
1854,1770857,0.269232
1855,1749670,0.221042
1855,1751948,0.067182
1855,1755302,0.201582
1855,1757104,0.099039
1855,1758056,0.167233
1855,1770679,0.147063
1855,1770857,0.225415
1856,1761437,0.044705
1856,1769308,0.167638
1856,1770857,0.269232
1857,1749670,0.220014
1857,1751948,0.062879
1857,1755302,0.204364
1857,1757104,0.100749
1857,1758056,0.171129
1857,1770679,0.150199
1857,1770857,0.221417
1858,1749670,0.221042
1858,1751948,0.067182
1858,1755302,0.201582
1858,1757104,0.099039
1858,1758056,0.167233
1858,1770679,0.147063
1858,1770857,0.225415
1859,1749670,0.221042
1859,1751948,0.067182
1859,1755302,0.201582
1859,1757104,0.099039
1859,1758056,0.167233
1859,1770679,0.147063
1859,1770857,0.225415
1860,1761437,0.103922
1860,1769123,0.224018
1860,1769308,0.085716
1861,1761437,0.103922
1861,1769123,0.224018
1861,1769308,0.085716
1862,1761437,0.044705
1862,1769308,0.167638
1862,1770857,0.269232
1863,1749670,0.220014
1863,1751948,0.062879
1863,1755302,0.204364
1863,1757104,0.100749
1863,1758056,0.171129
1863,1770679,0.150199
1863,1770857,0.221417
1864,1749670,0.220014
1864,1751948,0.062879
1864,1755302,0.204364
1864,1757104,0.100749
1864,1758056,0.171129
1864,1770679,0.150199
1864,1770857,0.221417
1865,1761437,0.103922
1865,1769123,0.224018
1865,1769308,0.085716
1866,1761437,0.103922
1866,1769123,0.224018
1866,1769308,0.085716
1867,1761437,0.044705
1867,1769308,0.167638
1867,1770857,0.269232
1868,1749670,0.221042
1868,1751948,0.067182
1868,1755302,0.201582
1868,1757104,0.099039
1868,1758056,0.167233
1868,1770679,0.147063
1868,1770857,0.225415
1869,1749670,0.221042
1869,1751948,0.067182
1869,1755302,0.201582
1869,1757104,0.099039
1869,1758056,0.167233
1869,1770679,0.147063
1869,1770857,0.225415
1870,1747498,0.174532
1870,1748975,0.251051
1870,1751291,0.237826
1870,1767276,0.26804
1871,1764463,0.101784
1872,1749670,0.220014
1872,1751948,0.062879
1872,1755302,0.204364
1872,1757104,0.100749
1872,1758056,0.171129
1872,1770679,0.150199
1872,1770857,0.221417
1873,1749670,0.221042
1873,1751948,0.067182
1873,1755302,0.201582
1873,1757104,0.099039
1873,1758056,0.167233
1873,1770679,0.147063
1873,1770857,0.225415
1874,1761437,0.044705
1874,1769308,0.167638
1874,1770857,0.269232
1875,1749670,0.220014
1875,1751948,0.062879
1875,1755302,0.204364
1875,1757104,0.100749
1875,1758056,0.171129
1875,1770679,0.150199
1875,1770857,0.221417
1876,1749670,0.220014
1876,1751948,0.062879
1876,1755302,0.204364
1876,1757104,0.100749
1876,1758056,0.171129
1876,1770679,0.150199
1876,1770857,0.221417
1877,1757401,0.257257
1878,1760212,0.213992
1879,1747285,0.198252
1879,1747813,0.186678
1879,1747862,0.282763
1879,1764990,0.237969
1879,1769281,0.247729
1880,1747285,0.265054
1880,1747813,0.239807
1880,1748155,0.272116
1880,1764857,0.273442
1880,1769281,0.289221
1881,1747285,0.265054
1881,1747813,0.239807
1881,1748155,0.272116
1881,1764857,0.273442
1881,1769281,0.289221
1883,1746884,0.259593
1883,1749375,0.217781
1883,1752602,0.107131
1883,1764330,0.278207
1883,1772706,0.291368
1884,1752102,0.204324
1885,1749402,0.230868
1885,1756188,0.141906
1888,1747785,0.150017
1888,1748768,0.226265
1888,1752137,0.052894
1888,1754420,0.094114
1888,1755233,0.094582
1889,1764980,0.173848
1889,1767008,0.216223
1890,1768034,0.165518
1891,1754079,0.159869
1891,1767008,0.168667
1892,1758983,0.281072
1892,1764980,0.256576
1892,1768034,0.254506
1893,1747785,0.288542
1893,1752137,0.146312
1893,1754420,0.158638
1893,1755233,0.170899
1894,1749402,0.087802
1894,1756188,0.076101
1895,1752137,0.258764
1895,1754420,0.262041
1895,1755233,0.273834
1896,1749402,0.15389
1896,1756188,0.248964
1899,1751293,0.028858
1900,1751293,0.028858
1901,1774813,0.292802
1901,1774814,0.293622
1905,1750471,0.229914
1905,1751948,0.207013
1905,1755302,0.285928
1905,1770857,0.112336
1906,1751527,0.0809
1906,1759916,0.043467
1909,1751667,0.19851
1909,1752575,0.153717
1909,1760699,0.291151
1910,1747748,0.231671
1910,1758896,0.190455
1910,1765368,0.19389
1910,1766175,0.248304
1911,1747499,0.245512
1911,1760706,0.182031
1912,1760570,0.150122
1912,1772870,0.255017
1916,1758539,0.13692
1917,1747699,0.29197
1917,1748727,0.207367
1917,1749071,0.243178
1917,1752164,0.210339
1917,1754224,0.209257
1917,1758855,0.225302
1919,1747895,0.248322
1920,1764159,0.272893
1921,1749872,0.062738
1921,1753946,0.182115
1921,1760057,0.140761
1922,1758539,0.130576
1923,1754572,0.258374
1924,1749582,0.276195
1924,1752105,0.218861
1924,1758301,0.169977
1925,1749375,0.110715
1925,1752602,0.275755
1925,1766184,0.226045
1929,1752681,0.191218
1930,1747785,0.259912
1930,1752137,0.240622
1930,1754420,0.277966
1930,1755233,0.274939
1932,1749402,0.13701
1932,1756188,0.206222
1933,1747499,0.239395
1933,1760706,0.149939
1934,1760507,0.262001
1935,1751667,0.138209
1935,1752575,0.255778
1937,1774826,0.261388
1938,1758102,0.273721
1939,1750384,0.140987
1942,1758138,0.265272
1943,1756522,0.046478
1944,1758138,0.09139
1945,1747647,0.234514
1945,1747648,0.293968
1949,1752400,0.04514
1950,1764028,0.289899
1951,1753311,0.246232
1954,1754572,0.283876
1955,1764028,0.23984
1956,1750970,0.289542
1956,1751288,0.238915
1956,1755401,0.286824
1962,1750970,0.177737
1967,1757484,0.114681
1969,1760706,0.088957
1972,1755082,0.114924
1972,1758020,0.214617
1972,1764803,0.099909
1975,1748756,0.192518
1976,1749402,0.291117
1976,1756188,0.280612
1979,1749024,0.221821
1979,1751293,0.25775
1982,1764980,0.166354
1982,1767008,0.221144
1984,1750845,0.237273
1984,1752326,0.131544
1984,1769272,0.174661
1986,1747498,0.265122
1986,1748556,0.079844
1986,1748764,0.060388
1986,1748975,0.292167
1986,1751291,0.181403
1986,1752625,0.161566
1986,1761360,0.254268
1986,1767276,0.156278
1987,1752102,0.206412
1988,1757401,0.20153
1989,1748556,0.274629
1989,1748764,0.144812
1989,1752625,0.225956
1989,1761360,0.202987
1990,1747285,0.265054
1990,1747813,0.239807
1990,1748155,0.272116
1990,1764857,0.273442
1990,1769281,0.289221
1991,1747285,0.265054
1991,1747813,0.239807
1991,1748155,0.272116
1991,1764857,0.273442
1991,1769281,0.289221
1992,1760212,0.120581
1992,1770795,0.111938
1996,1771032,0.252781
1997,1749258,0.267756
1998,1769445,0.286774
2000,1749511,0.204789
2001,1769133,0.221598
2003,1756036,0.238491
2012,1769445,0.23999
2013,1758301,0.246707
2014,1761437,0.117795
2014,1769308,0.243198
2014,1770857,0.270462
2015,1747285,0.079069
2015,1747813,0.283282
2015,1758117,0.1802
2015,1764990,0.220287
2016,1757401,0.264851
2016,1758454,0.144853
2017,1751948,0.279575
2017,1761437,0.138766
2017,1769308,0.25991
2017,1770857,0.215586
2018,1751299,0.287122
2018,1753503,0.092781
2018,1757461,0.168601
2018,1770117,0.107227
2019,1757401,0.147216
2020,1770679,0.258341
2020,1774812,0.091586
2021,1750471,0.041417
2021,1757538,0.127002
2021,1770857,0.293391
2023,1749402,0.162555
2023,1756188,0.198222
2024,1749402,0.0609
2024,1756188,0.037664
2025,1764980,0.282567
2025,1767008,0.157963
2026,1768034,0.3
2028,1754079,0.067198
2028,1767008,0.279797
2029,1749402,0.205403
2029,1756188,0.169507
2030,1747785,0.151034
2030,1748768,0.227529
2030,1752137,0.169568
2030,1754420,0.191678
2030,1755233,0.185444
2032,1758983,0.159209
2032,1768034,0.260502
2034,1747785,0.056147
2034,1748768,0.073883
2034,1752137,0.150782
2034,1754420,0.108427
2034,1755233,0.096911
2035,1754079,0.051092
2035,1769272,0.273006
2038,1749402,0.188188
2038,1754079,0.297672
2038,1756188,0.263978
2042,1751948,0.103189
2042,1755302,0.183263
2042,1757104,0.230356
2042,1758056,0.203782
2042,1770679,0.274423
2042,1770857,0.149588
2043,1747748,0.231671
2043,1758896,0.190455
2043,1765368,0.19389
2043,1766175,0.248304
2045,1764380,0.098099
2050,1765365,0.181926
2051,1766327,0.273169
2053,1758138,0.196463
2053,1769838,0.222331
2054,1758180,0.067476
2056,1749872,0.129444
2056,1753946,0.246177
2056,1760057,0.196525
2060,1750970,0.275945
2061,1758180,0.199504
2063,1768710,0.281042
2065,1765368,0.124761
2066,1764028,0.128165
2068,1752213,0.247566
2068,1774880,0.267637
2069,1748155,0.181355
2069,1752602,0.248332
2069,1752625,0.298788
2069,1764857,0.205344
2069,1772706,0.063305
2070,1746884,0.282053
2070,1749375,0.202668
2070,1752602,0.132168
2070,1764330,0.232837
2071,1749582,0.256947
2071,1769133,0.15686
2073,1747499,0.083487
2074,1758983,0.198889
2074,1768034,0.279936
2076,1747499,0.262308
2077,1749402,0.271549
2077,1756188,0.201564
2082,1747895,0.237432
2083,1753727,0.183504
2083,1758102,0.287442
2084,1749402,0.195324
2084,1756188,0.192339
2087,1748978,0.289552
2088,1753502,0.206403
2088,1769123,0.226889
2092,1758206,0.094067
2094,1768710,0.273798
2095,1753730,0.240183
2097,1757589,0.282235
2098,1747895,0.148294
2100,1747895,0.130492
2105,1748881,0.16826
2105,1763429,0.205475
2105,1765360,0.164217
2105,1766421,0.162777
2106,1752873,0.187937
2106,1753726,0.230844
2107,1748881,0.190362
2107,1757520,0.299363
2107,1765360,0.150983
2108,1754617,0.141953
2108,1757520,0.193779
2109,1748881,0.185375
2109,1765360,0.136366
2109,1766421,0.289745
2110,1755082,0.069472
2110,1757484,0.292288
2110,1758020,0.254399
2110,1764803,0.076103
2111,1751667,0.292112
2111,1752575,0.164541
2111,1760699,0.183536
2113,1754617,0.081459
2113,1757520,0.028012
2115,1757484,0.192795
2116,1756522,0.137963
2117,1756522,0.239462
2118,1761467,0.113917
2119,1755082,0.245795
2119,1757484,0.221148
2119,1764803,0.259774
2120,1748978,0.271896
2124,1764980,0.134823
2124,1768034,0.269766
2125,1749402,0.118502
2125,1756188,0.213379
2126,1747748,0.17947
2126,1758896,0.230066
2126,1765368,0.285258
2126,1766175,0.241958
2127,1750845,0.297063
2127,1752326,0.161603
2127,1769272,0.236009
2128,1749670,0.24795
2128,1751948,0.1863
2128,1755302,0.190872
2128,1757104,0.099001
2128,1758056,0.118245
2128,1770679,0.07453
2128,1774812,0.222148
2129,1753502,0.180714
2129,1757538,0.28419
2130,1757988,0.237156
2131,1747957,0.205347
2131,1749375,0.253571
2131,1750845,0.192752
2131,1752326,0.262577
2131,1764330,0.148845
2131,1766184,0.059559
2131,1769272,0.282052
2132,1761437,0.297898
2133,1761360,0.275323
2134,1752102,0.15487
2134,1757988,0.291936
2135,1753502,0.218172
2135,1761437,0.111439
2135,1769123,0.200266
2135,1769308,0.072448
2136,1753502,0.228042
2136,1757538,0.2622
2137,1757401,0.188912
2137,1758454,0.221214
2138,1764463,0.095031
2139,1747498,0.289605
2139,1748556,0.06444
2139,1748764,0.170669
2139,1751291,0.195703
2139,1752625,0.289497
2139,1761360,0.25713
2139,1767276,0.146713
2144,1749258,0.275764
2145,1749582,0.137186
2145,1758301,0.212715
2146,1749582,0.134656
2146,1752105,0.298099
2146,1758301,0.208838
2147,1749582,0.134656
2147,1752105,0.298099
2147,1758301,0.208838
2148,1749582,0.082545
2148,1758301,0.167722
2150,1758206,0.186335
2152,1758206,0.235698
2154,1746884,0.160667
2154,1752602,0.225767
2155,1747285,0.265054
2155,1747813,0.239807
2155,1748155,0.272116
2155,1764857,0.273442
2155,1769281,0.289221
2160,1747499,0.252286
2162,1747499,0.245374
2163,1764980,0.27232
2163,1767008,0.120591
2164,1764980,0.092968
2164,1767008,0.294198
2166,1747863,0.210886
2168,1754079,0.146856
2168,1769272,0.26652
2169,1754079,0.221579
2169,1767008,0.073487
2171,1747957,0.207165
2171,1750845,0.204712
2171,1754079,0.220472
2171,1764330,0.293532
2171,1769272,0.195537
2172,1764980,0.206511
2172,1767008,0.188838
2174,1747648,0.226667
2175,1764980,0.169818
2175,1767008,0.217465
2177,1766175,0.274334
2178,1749402,0.0609
2178,1756188,0.037664
2179,1748978,0.289552
2180,1747785,0.288542
2180,1752137,0.146312
2180,1754420,0.158638
2180,1755233,0.170899
2183,1747863,0.108588
2185,1759340,0.220624
2186,1747748,0.097852
2186,1758896,0.101317
2186,1765368,0.260289
2186,1766175,0.142094
2187,1746884,0.077103
2188,1752873,0.115307
2188,1753726,0.1092
2188,1754744,0.218433
2189,1756018,0.094315
2189,1761124,0.138616
2190,1760706,0.050925
2194,1748881,0.190154
2194,1763429,0.230665
2194,1764986,0.170021
2194,1765360,0.234769
2194,1766421,0.072308
2196,1754617,0.18125
2196,1757520,0.186418
2197,1765360,0.272552
2198,1749402,0.250425
2198,1756188,0.19312
2199,1754235,0.280164
2199,1764980,0.125125
2202,1749872,0.098589
2202,1753946,0.274932
2202,1760057,0.239847
2204,1747895,0.288143
2205,1757589,0.193082
2208,1754503,0.214114
2208,1755401,0.206687
2208,1764159,0.164168
2209,1753727,0.151729
2209,1758102,0.279931
2210,1754502,0.22782
2210,1755401,0.294261
2210,1758290,0.224721
2213,1765368,0.20019
2214,1758138,0.23794
2215,1765368,0.115908
2217,1752962,0.239052
2217,1753730,0.275371
2221,1749024,0.22925
2222,1764980,0.177406
2222,1767008,0.276558
2227,1749024,0.221821
2227,1751293,0.25775
2228,1747785,0.288542
2228,1752137,0.146312
2228,1754420,0.158638
2228,1755233,0.170899
2230,1755082,0.207844
2230,1758020,0.131247
2230,1763429,0.249464
2230,1764803,0.219391
2231,1752575,0.294721
2233,1748978,0.170088
2236,1754572,0.211064
2239,1761467,0.159033
2241,1749024,0.209338
2244,1765681,0.134535
2245,1747498,0.223313
2245,1748155,0.161064
2245,1748556,0.261751
2245,1748764,0.230279
2245,1748975,0.161379
2245,1751291,0.215167
2245,1752625,0.072598
2245,1764857,0.146576
2245,1767276,0.241991
2247,1753730,0.084082
2248,1752105,0.068593
2248,1758301,0.298275
2250,1747895,0.135061
2251,1748652,0.283579
2253,1748756,0.145094
2253,1757583,0.139079
2255,1764380,0.160901
2256,1755082,0.186007
2256,1764803,0.174462
2257,1762898,0.254708
2257,1764380,0.204238
2259,1762898,0.211425
2261,1765365,0.175391
2261,1766327,0.269162
2264,1747498,0.113065
2264,1748556,0.175877
2264,1748764,0.287758
2264,1748975,0.215196
2264,1751291,0.066614
2264,1752625,0.292394
2264,1767276,0.071214
2265,1747285,0.12884
2265,1758117,0.16375
2265,1764990,0.26124
2267,1752403,0.20765
2268,1747648,0.225425
2269,1747648,0.225425
2270,1747648,0.225425
2271,1747648,0.225425
2272,1747648,0.225425
2273,1747648,0.225425
2274,1747648,0.253339
2275,1747648,0.218501
2276,1747648,0.218501
2277,1747648,0.225425
2282,1749402,0.15389
2282,1756188,0.248964
2283,1747957,0.184525
2283,1750845,0.172845
2283,1754079,0.240842
2283,1764330,0.268514
2283,1769272,0.17057
2285,1754079,0.067198
2285,1767008,0.279797
2286,1751527,0.185742
2286,1757469,0.265544
2286,1759916,0.133015
2287,1760212,0.270288
2288,1760212,0.270288
2289,1749670,0.108318
2289,1751948,0.148644
2289,1757104,0.047316
2289,1758056,0.249766
2289,1770679,0.106497
2289,1770857,0.294662
2289,1774812,0.274874
2290,1749670,0.278365
2290,1751948,0.077054
2290,1755302,0.279312
2290,1757104,0.222689
2290,1758056,0.281011
2290,1770679,0.28375
2290,1770857,0.083359
2291,1750413,0.248727
2291,1751527,0.228131
2291,1757148,0.2831
2291,1757469,0.26591
2291,1759916,0.135938
2292,1750471,0.155943
2292,1757538,0.235829
2292,1770857,0.28771
2295,1751125,0.185876
2296,1769133,0.254421
2298,1752213,0.136219
2298,1774880,0.174661
2299,1749582,0.154738
2299,1752105,0.212148
2299,1758301,0.051461
2301,1765659,0.284004
2306,1758454,0.082789
2307,1749670,0.249251
2307,1751948,0.078885
2307,1755302,0.173231
2307,1757104,0.120053
2307,1758056,0.143869
2307,1770679,0.158569
2307,1770857,0.228051
2309,1758454,0.12227
2310,1751527,0.095974
2310,1759916,0.094912
2312,1749024,0.227874
2312,1751293,0.14829
2313,1749402,0.226338
2313,1754079,0.27702
2314,1764986,0.280282
2316,1749402,0.087802
2316,1756188,0.076101
2317,1749402,0.063502
2317,1756188,0.12954
2321,1747863,0.299193
2322,1749402,0.288154
2323,1754079,0.179985
2323,1767008,0.163642
2324,1759340,0.12377
2327,1758056,0.256766
2327,1770679,0.245565
2327,1774812,0.151101
2328,1758056,0.256766
2328,1770679,0.245565
2328,1774812,0.151101
2329,1758056,0.256766
2329,1770679,0.245565
2329,1774812,0.151101
2330,1758056,0.256766
2330,1770679,0.245565
2330,1774812,0.151101
2331,1758056,0.256766
2331,1770679,0.245565
2331,1774812,0.151101
2332,1758056,0.256766
2332,1770679,0.245565
2332,1774812,0.151101
2333,1758056,0.256766
2333,1770679,0.245565
2333,1774812,0.151101
2336,1757484,0.246686
2337,1755082,0.061695
2337,1758020,0.129412
2337,1764803,0.065506
2338,1748881,0.118542
2338,1765360,0.072396
2338,1766421,0.236691
2339,1747499,0.199135
2339,1760706,0.119507
2341,1752873,0.060157
2341,1753726,0.046951
2341,1754744,0.178291
2345,1747499,0.295963
2345,1760706,0.19839
2346,1748892,0.183308
2346,1755160,0.253753
2346,1757485,0.022468
2347,1755082,0.209387
2347,1758020,0.260054
2347,1764803,0.224888
2348,1772870,0.13921
2350,1758540,0.204698
2350,1759971,0.172253
2352,1754502,0.225411
2359,1747895,0.135061
2367,1749006,0.25168
2367,1754224,0.207667
2367,1758540,0.134171
2367,1759971,0.217881
2369,1765368,0.253389
2370,1753311,0.213293
2373,1752681,0.246085
2377,1748881,0.223813
2377,1763429,0.1079
2377,1765360,0.248528
2377,1766421,0.128934
2379,1754617,0.163799
2379,1757520,0.224093
2380,1753727,0.117618
2381,1747895,0.223192
2382,1758103,0.244159
2385,1754572,0.12948
2386,1753164,0.230546
2388,1747812,0.298697
2388,1748727,0.232316
2388,1752164,0.257379
2393,1749402,0.185711
2393,1756188,0.112695
2394,1764980,0.074794
2395,1749402,0.082628
2395,1756188,0.044622
2396,1769445,0.29748
2399,1746884,0.251326
2399,1747957,0.208046
2399,1764330,0.18952
2400,1749670,0.290854
2400,1757104,0.220191
2400,1758056,0.281215
2400,1770679,0.155179
2400,1774812,0.028265
2403,1753730,0.294581
2404,1753730,0.285291
2406,1758103,0.220552
2407,1754502,0.283594
2407,1758290,0.192112
2408,1758102,0.07433
2411,1756018,0.096676
2411,1761124,0.090211
2412,1765365,0.105877
2414,1760570,0.112674
2414,1772870,0.130388
2416,1768034,0.167073
2417,1747863,0.272448
2422,1747748,0.079824
2422,1758896,0.084503
2422,1765368,0.278985
2422,1766175,0.123208
2424,1766175,0.290621
2427,1756188,0.270749
2428,1749402,0.087802
2428,1756188,0.076101
2429,1749402,0.087802
2429,1756188,0.076101
2430,1749402,0.087802
2430,1756188,0.076101
2431,1764463,0.150395
2432,1764463,0.150395
2433,1749375,0.274306
2433,1752326,0.295155
2433,1752681,0.274864
2433,1764858,0.154392
2433,1766184,0.199885
2434,1746884,0.234911
2434,1775013,0.210948
2435,1752102,0.204324
2436,1747957,0.205347
2436,1749375,0.253571
2436,1750845,0.192752
2436,1752326,0.262577
2436,1764330,0.148845
2436,1766184,0.059559
2436,1769272,0.282052
2437,1753162,0.279778
2437,1758304,0.146497
2437,1768713,0.045108
2439,1757314,0.256849
2439,1769133,0.108692
2442,1749511,0.155696
2445,1768710,0.283768
2448,1758454,0.16417
2449,1750471,0.171677
2449,1751948,0.285409
2449,1755302,0.298331
2449,1757538,0.261014
2449,1770857,0.202082
2451,1758454,0.035412
2452,1749670,0.243047
2452,1758454,0.058977
2453,1748155,0.294168
2453,1752602,0.183868
2453,1772706,0.13442
2454,1750413,0.210515
2454,1751527,0.255316
2454,1759916,0.14879
2455,1749670,0.220014
2455,1751948,0.062879
2455,1755302,0.204364
2455,1757104,0.100749
2455,1758056,0.171129
2455,1770679,0.150199
2455,1770857,0.221417
2456,1749670,0.221042
2456,1751948,0.067182
2456,1755302,0.201582
2456,1757104,0.099039
2456,1758056,0.167233
2456,1770679,0.147063
2456,1770857,0.225415
2457,1761437,0.103922
2457,1769123,0.224018
2457,1769308,0.085716
2458,1761437,0.103922
2458,1769123,0.224018
2458,1769308,0.085716
2459,1749670,0.221042
2459,1751948,0.067182
2459,1755302,0.201582
2459,1757104,0.099039
2459,1758056,0.167233
2459,1770679,0.147063
2459,1770857,0.225415
2460,1749670,0.221042
2460,1751948,0.067182
2460,1755302,0.201582
2460,1757104,0.099039
2460,1758056,0.167233
2460,1770679,0.147063
2460,1770857,0.225415
2461,1749670,0.221042
2461,1751948,0.067182
2461,1755302,0.201582
2461,1757104,0.099039
2461,1758056,0.167233
2461,1770679,0.147063
2461,1770857,0.225415
2462,1749670,0.221042
2462,1751948,0.067182
2462,1755302,0.201582
2462,1757104,0.099039
2462,1758056,0.167233
2462,1770679,0.147063
2462,1770857,0.225415
2463,1749670,0.220014
2463,1751948,0.062879
2463,1755302,0.204364
2463,1757104,0.100749
2463,1758056,0.171129
2463,1770679,0.150199
2463,1770857,0.221417
2464,1749670,0.220014
2464,1751948,0.062879
2464,1755302,0.204364
2464,1757104,0.100749
2464,1758056,0.171129
2464,1770679,0.150199
2464,1770857,0.221417
2469,1764973,0.289003
2474,1747748,0.260441
2474,1758896,0.279563
2474,1766175,0.222629
2475,1764973,0.296227
2479,1749375,0.047294
2479,1752602,0.196586
2479,1764330,0.275404
